group1_mean,group2_mean,group1_std,group2_std,v_minus_one,difference of means,difference of stds,effect size,like
101.91214,102.562836,4.9174604,5.9789324,1.0698291,-0.6506958,-1.0614719,-0.118870564,-282.1515
